Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Region,State,Category,Sub-Category,Sales,Quantity,Discount,Profit,Segment_enc,Region_enc,Category_enc,Ship Mode_enc
US-2021-001210,2021-05-21,2021-05-28,Second Class,CUS-1256,Corporate,Central,Illinois,Office Supplies,Binders,33.5,1,0.4,3.92,1,0,1,2
US-2021-001211,2021-05-07,2021-05-10,First Class,CUS-7590,Home Office,West,California,Furniture,Chairs,836.48,4,0.0,165.9,2,3,0,0
US-2022-001212,2022-06-17,2022-06-20,Standard Class,CUS-4881,Consumer,East,New York,Technology,Accessories,625.5,10,0.3,71.5,0,1,2,3
US-2021-001214,2021-12-06,2021-12-13,Second Class,CUS-4948,Corporate,Central,Indiana,Furniture,Furnishings,228.51,3,0.5,5.84,1,0,0,2
US-2021-001216,2021-02-20,2021-02-25,First Class,CUS-5398,Corporate,West,Nevada,Office Supplies,Fasteners,17.8,4,0.0,1.43,1,3,1,0
US-2022-001217,2022-02-11,2022-02-12,Second Class,CUS-1251,Home Office,West,Washington,Furniture,Tables,2125.79,6,0.2,371.83,2,3,0,2
US-2022-001219,2022-02-18,2022-02-25,Standard Class,CUS-8692,Corporate,Central,Michigan,Office Supplies,Art,88.33,8,0.0,6.57,1,0,1,3
US-2021-001220,2021-10-17,2021-10-20,First Class,CUS-5272,Corporate,Central,Michigan,Office Supplies,Paper,41.28,3,0.0,14.28,1,0,1,0
US-2023-001223,2023-01-24,2023-01-31,First Class,CUS-1104,Home Office,East,Florida,Office Supplies,Binders,64.5,2,0.0,17.8,2,1,1,0
US-2021-001226,2021-08-10,2021-08-11,First Class,CUS-9625,Consumer,South,Tennessee,Office Supplies,Paper,55.27,4,0.1,14.73,0,2,1,0
US-2021-001227,2021-05-31,2021-06-05,Standard Class,CUS-4700,Consumer,Central,Indiana,Furniture,Furnishings,506.69,10,0.1,82.98,0,0,0,3
US-2021-001228,2021-09-06,2021-09-07,Same Day,CUS-3807,Corporate,West,California,Furniture,Furnishings,50.69,1,0.0,9.66,1,3,0,1
US-2020-001229,2020-06-18,2020-06-25,First Class,CUS-8790,Home Office,South,Alabama,Office Supplies,Binders,93.77,4,0.1,6.65,2,2,1,0
US-2021-001230,2021-07-09,2021-07-10,First Class,CUS-3362,Home Office,West,Oregon,Technology,Accessories,60.98,1,0.1,12.36,2,3,2,0
US-2023-001231,2023-12-30,2024-01-06,Second Class,CUS-7288,Consumer,West,Oregon,Office Supplies,Art,160.15,9,0.3,19.17,0,3,1,2
US-2020-001232,2020-10-13,2020-10-14,Same Day,CUS-6347,Consumer,Central,Texas,Technology,Phones,3128.05,6,0.4,207.34,0,0,2,1
US-2020-001233,2020-03-01,2020-03-06,Standard Class,CUS-7227,Consumer,South,Louisiana,Office Supplies,Art,76.8,7,0.0,23.85,0,2,1,3
US-2022-001235,2022-01-08,2022-01-09,Same Day,CUS-2430,Corporate,West,California,Furniture,Bookcases,217.31,2,0.1,74.09,1,3,0,1
US-2021-001236,2021-01-18,2021-01-25,Same Day,CUS-2524,Home Office,South,Mississippi,Technology,Phones,588.43,2,0.3,99.34,2,2,2,1
US-2020-001238,2020-12-13,2020-12-20,Standard Class,CUS-3739,Corporate,East,Pennsylvania,Furniture,Furnishings,201.57,3,0.0,43.57,1,1,0,3
US-2022-001239,2022-06-09,2022-06-14,First Class,CUS-4203,Corporate,South,Tennessee,Furniture,Bookcases,677.0,4,0.5,42.03,1,2,0,0
US-2022-001240,2022-07-26,2022-07-27,Same Day,CUS-6484,Consumer,East,Ohio,Furniture,Furnishings,340.77,6,0.5,26.45,0,1,0,1
US-2022-001241,2022-05-31,2022-06-03,Second Class,CUS-6228,Home Office,Central,Michigan,Furniture,Bookcases,441.82,3,0.4,42.95,2,0,0,2
US-2021-001242,2021-08-19,2021-08-26,Standard Class,CUS-9939,Corporate,East,Ohio,Furniture,Bookcases,294.61,2,0.1,78.14,1,1,0,3
US-2021-001243,2021-01-03,2021-01-04,Standard Class,CUS-3280,Corporate,South,Tennessee,Office Supplies,Binders,154.64,7,0.5,6.23,1,2,1,3
US-2023-001244,2023-07-21,2023-07-26,Second Class,CUS-8357,Home Office,East,Ohio,Office Supplies,Art,89.22,7,0.0,28.29,2,1,1,2
US-2023-001245,2023-05-09,2023-05-16,Same Day,CUS-2791,Home Office,South,Mississippi,Office Supplies,Binders,176.81,6,0.0,41.73,2,2,1,1
US-2021-001246,2021-05-23,2021-05-28,Same Day,CUS-2615,Consumer,East,Florida,Furniture,Furnishings,109.31,2,0.0,11.63,0,1,0,1
US-2020-001248,2020-08-02,2020-08-07,Second Class,CUS-4389,Consumer,South,Georgia,Furniture,Bookcases,883.61,6,0.5,19.44,0,2,0,2
US-2022-001249,2022-12-03,2022-12-10,Standard Class,CUS-2100,Consumer,Central,Indiana,Office Supplies,Fasteners,64.25,8,0.3,11.82,0,0,1,3
US-2021-001250,2021-09-06,2021-09-07,First Class,CUS-3623,Corporate,West,California,Office Supplies,Paper,67.99,4,0.0,14.33,1,3,1,0
US-2022-001252,2022-07-09,2022-07-16,Second Class,CUS-9796,Home Office,South,Georgia,Technology,Accessories,154.64,2,0.0,15.28,2,2,2,2
US-2021-001253,2021-01-17,2021-01-22,First Class,CUS-7367,Corporate,Central,Illinois,Furniture,Furnishings,565.88,9,0.3,89.34,1,0,0,0
US-2023-001254,2023-06-05,2023-06-12,Same Day,CUS-3194,Corporate,West,Oregon,Office Supplies,Paper,84.07,5,0.0,22.51,1,3,1,1
US-2023-001256,2023-05-06,2023-05-09,Same Day,CUS-9022,Consumer,South,Louisiana,Office Supplies,Labels,28.15,3,0.0,8.72,0,2,1,1
US-2021-001257,2021-08-14,2021-08-17,First Class,CUS-4196,Corporate,East,Ohio,Furniture,Chairs,1554.37,8,0.0,90.01,1,1,0,0
US-2022-001258,2022-02-25,2022-03-04,Same Day,CUS-4613,Corporate,South,Louisiana,Furniture,Tables,808.0,2,0.0,236.88,1,2,0,1
US-2020-001260,2020-08-19,2020-08-20,First Class,CUS-7965,Corporate,Central,Wisconsin,Office Supplies,Art,106.46,9,0.1,14.48,1,0,1,0
US-2021-001262,2021-03-05,2021-03-10,Second Class,CUS-9720,Home Office,South,Tennessee,Technology,Computers,908.27,1,0.3,92.1,2,2,2,2
US-2021-001263,2021-07-29,2021-08-01,Standard Class,CUS-7743,Corporate,Central,Michigan,Office Supplies,Fasteners,8.69,2,0.0,1.15,1,0,1,3
US-2020-001264,2020-05-01,2020-05-06,Second Class,CUS-9019,Consumer,East,Pennsylvania,Office Supplies,Storage,230.31,4,0.4,29.07,0,1,1,2
US-2020-001265,2020-10-18,2020-10-23,First Class,CUS-7046,Corporate,South,Louisiana,Office Supplies,Binders,259.91,7,0.2,61.12,1,2,1,0
US-2022-001266,2022-07-20,2022-07-27,First Class,CUS-9756,Consumer,Central,Wisconsin,Office Supplies,Art,77.67,6,0.0,16.83,0,0,1,0
US-2022-001267,2022-03-25,2022-03-28,Standard Class,CUS-8951,Corporate,South,Tennessee,Furniture,Bookcases,996.84,6,0.0,332.38,1,2,0,3
US-2021-001268,2021-12-04,2021-12-05,Same Day,CUS-8479,Home Office,West,California,Technology,Phones,1846.57,3,0.5,68.81,2,3,2,1
US-2020-001269,2020-01-02,2020-01-09,Standard Class,CUS-5102,Home Office,East,Pennsylvania,Technology,Accessories,141.15,2,0.3,6.66,2,1,2,3
US-2020-001270,2020-06-17,2020-06-22,Standard Class,CUS-2494,Corporate,East,Tennessee,Office Supplies,Fasteners,22.45,4,0.4,2.12,1,1,1,3
US-2020-001272,2020-01-17,2020-01-22,Second Class,CUS-2463,Home Office,West,Nevada,Furniture,Chairs,942.53,4,0.4,60.55,2,3,0,2
US-2020-001273,2020-07-28,2020-07-29,Second Class,CUS-9691,Corporate,Central,Michigan,Furniture,Tables,1141.32,3,0.0,287.01,1,0,0,2
US-2023-001274,2023-02-27,2023-02-28,Second Class,CUS-8248,Corporate,East,Virginia,Office Supplies,Fasteners,12.85,3,0.4,1.48,1,1,1,2
US-2021-001275,2021-03-20,2021-03-21,Same Day,CUS-5059,Consumer,West,Washington,Furniture,Furnishings,362.9,6,0.0,110.92,0,3,0,1
US-2021-001276,2021-07-21,2021-07-22,Standard Class,CUS-9482,Home Office,East,Florida,Office Supplies,Binders,137.8,5,0.1,24.91,2,1,1,3
US-2022-001278,2022-10-20,2022-10-21,Second Class,CUS-8717,Corporate,West,Oregon,Furniture,Furnishings,338.03,6,0.0,19.82,1,3,0,2
US-2022-001280,2022-04-30,2022-05-07,Second Class,CUS-9377,Home Office,South,Georgia,Furniture,Chairs,1419.64,5,0.0,161.68,2,2,0,2
US-2021-001281,2021-02-20,2021-02-23,First Class,CUS-5005,Home Office,Central,Indiana,Furniture,Furnishings,174.33,4,0.0,9.48,2,0,0,0
US-2020-001282,2020-06-25,2020-07-02,First Class,CUS-3248,Home Office,West,Nevada,Furniture,Tables,893.22,2,0.0,202.74,2,3,0,0
US-2023-001283,2023-12-07,2023-12-08,Standard Class,CUS-2934,Corporate,East,Virginia,Technology,Accessories,310.03,3,0.2,37.76,1,1,2,3
US-2020-001284,2020-03-01,2020-03-06,First Class,CUS-9368,Home Office,South,Alabama,Furniture,Chairs,2323.33,8,0.5,107.67,2,2,0,0
US-2022-001285,2022-01-07,2022-01-08,Standard Class,CUS-4742,Consumer,South,Mississippi,Technology,Accessories,144.81,2,0.0,41.28,0,2,2,3
US-2022-001286,2022-11-08,2022-11-09,First Class,CUS-3932,Consumer,West,California,Furniture,Bookcases,1308.51,7,0.0,309.63,0,3,0,0
US-2020-001287,2020-03-13,2020-03-20,Same Day,CUS-7108,Consumer,East,Ohio,Office Supplies,Storage,400.73,5,0.0,134.19,0,1,1,1
US-2020-001288,2020-09-01,2020-09-02,First Class,CUS-6090,Home Office,East,Pennsylvania,Furniture,Chairs,1803.54,8,0.2,397.5,2,1,0,0
US-2021-001289,2021-11-01,2021-11-02,Second Class,CUS-8600,Corporate,South,Georgia,Furniture,Bookcases,1943.85,10,0.1,205.17,1,2,0,2
US-2022-001290,2022-01-24,2022-01-31,Second Class,CUS-9872,Consumer,East,Florida,Technology,Copiers,1062.35,1,0.1,302.6,0,1,2,2
US-2021-001291,2021-12-10,2021-12-11,Standard Class,CUS-4361,Home Office,Central,Texas,Office Supplies,Fasteners,33.65,5,0.0,5.0,2,0,1,3
US-2022-001292,2022-12-21,2022-12-24,Second Class,CUS-4792,Consumer,South,Louisiana,Office Supplies,Storage,199.09,2,0.0,24.3,0,2,1,2
US-2022-001293,2022-11-30,2022-12-07,First Class,CUS-7461,Home Office,Central,Indiana,Office Supplies,Binders,291.45,9,0.0,25.84,2,0,1,0
US-2020-001294,2020-06-02,2020-06-03,Standard Class,CUS-6211,Consumer,South,Tennessee,Furniture,Bookcases,849.09,7,0.3,43.17,0,2,0,3
US-2022-001295,2022-07-16,2022-07-21,Second Class,CUS-3693,Consumer,East,New York,Office Supplies,Binders,69.3,3,0.0,16.79,0,1,1,2
US-2022-001296,2022-07-09,2022-07-16,Standard Class,CUS-5341,Consumer,Central,Indiana,Technology,Copiers,4712.86,5,0.5,217.31,0,0,2,3
US-2020-001297,2020-09-02,2020-09-03,First Class,CUS-5066,Home Office,East,Ohio,Technology,Accessories,292.0,3,0.0,56.12,2,1,2,0
US-2022-001299,2022-08-04,2022-08-05,First Class,CUS-7098,Consumer,East,New York,Technology,Computers,2665.82,4,0.4,67.72,0,1,2,0
US-2020-001301,2020-09-07,2020-09-08,Same Day,CUS-7270,Consumer,South,Georgia,Office Supplies,Art,87.78,8,0.0,6.72,0,2,1,1
US-2023-001302,2023-10-31,2023-11-07,Second Class,CUS-1567,Consumer,East,Ohio,Furniture,Bookcases,1119.7,8,0.0,210.77,0,1,0,2
US-2023-001303,2023-06-11,2023-06-14,Same Day,CUS-3248,Corporate,Central,Indiana,Technology,Phones,1676.81,5,0.4,108.97,1,0,2,1
US-2022-001304,2022-05-08,2022-05-11,Same Day,CUS-6636,Consumer,East,Florida,Office Supplies,Storage,560.77,8,0.5,43.26,0,1,1,1
US-2023-001305,2023-03-04,2023-03-09,First Class,CUS-1959,Consumer,South,Alabama,Furniture,Tables,407.86,1,0.2,79.44,0,2,0,0
US-2022-001306,2022-08-24,2022-08-29,Second Class,CUS-4594,Consumer,East,Pennsylvania,Office Supplies,Paper,74.9,5,0.0,5.58,0,1,1,2
US-2023-001307,2023-03-25,2023-04-01,Second Class,CUS-6761,Consumer,Central,Illinois,Office Supplies,Storage,482.76,6,0.0,157.51,0,0,1,2
US-2023-001308,2023-03-08,2023-03-11,Standard Class,CUS-1920,Home Office,East,Virginia,Technology,Copiers,989.32,1,0.0,131.64,2,1,2,3
US-2021-001309,2021-04-21,2021-04-24,First Class,CUS-3907,Corporate,West,Arizona,Furniture,Tables,1767.91,3,0.3,258.15,1,3,0,0
US-2021-001310,2021-10-24,2021-10-25,Second Class,CUS-7481,Home Office,West,Washington,Technology,Accessories,153.79,2,0.3,9.23,2,3,2,2
US-2023-001312,2023-12-19,2023-12-24,Same Day,CUS-1029,Consumer,East,Florida,Furniture,Bookcases,636.24,3,0.0,102.23,0,1,0,1
US-2023-001313,2023-12-08,2023-12-15,Standard Class,CUS-9129,Home Office,West,Tennessee,Office Supplies,Paper,199.47,10,0.0,54.7,2,3,1,3
US-2020-001314,2020-10-15,2020-10-20,Standard Class,CUS-1186,Corporate,West,Washington,Technology,Phones,2150.74,6,0.5,81.12,1,3,2,3
US-2021-001315,2021-06-27,2021-06-30,Standard Class,CUS-8179,Corporate,East,New York,Technology,Phones,412.43,1,0.1,53.6,1,1,2,3
US-2022-001316,2022-05-09,2022-05-12,Standard Class,CUS-4695,Corporate,South,Louisiana,Office Supplies,Art,24.11,2,0.5,1.52,1,2,1,3
US-2020-001317,2020-11-29,2020-12-06,First Class,CUS-6600,Corporate,West,California,Furniture,Bookcases,328.72,2,0.0,60.56,1,3,0,0
US-2020-001318,2020-12-14,2020-12-21,First Class,CUS-3703,Home Office,East,New York,Furniture,Furnishings,82.06,1,0.4,4.11,2,1,0,0
US-2021-001320,2021-09-01,2021-09-04,Same Day,CUS-8005,Corporate,West,California,Technology,Phones,2036.23,6,0.0,298.56,1,3,2,1
US-2022-001323,2022-01-26,2022-01-29,Same Day,CUS-2009,Corporate,South,Georgia,Furniture,Bookcases,560.22,4,0.2,95.52,1,2,0,1
US-2020-001324,2020-11-05,2020-11-06,Same Day,CUS-7342,Home Office,West,Oregon,Office Supplies,Paper,195.8,9,0.0,39.07,2,3,1,1
US-2020-001327,2020-06-09,2020-06-16,Standard Class,CUS-7510,Home Office,East,Pennsylvania,Furniture,Chairs,462.02,2,0.4,16.64,2,1,0,3
US-2023-001328,2023-02-04,2023-02-09,First Class,CUS-2843,Corporate,Central,Wisconsin,Office Supplies,Labels,62.12,10,0.4,4.03,1,0,1,0
US-2022-001329,2022-04-28,2022-05-01,First Class,CUS-7732,Home Office,East,Florida,Technology,Phones,2222.57,5,0.3,261.59,2,1,2,0
US-2021-001332,2021-11-22,2021-11-27,First Class,CUS-6257,Corporate,Central,Michigan,Technology,Computers,4371.71,5,0.5,125.72,1,0,2,0
US-2021-001333,2021-07-05,2021-07-12,Second Class,CUS-1920,Corporate,West,Washington,Furniture,Furnishings,436.61,9,0.3,22.81,1,3,0,2
US-2022-001334,2022-11-21,2022-11-24,Same Day,CUS-4288,Home Office,West,Oregon,Technology,Phones,1364.42,3,0.1,153.11,2,3,2,1
US-2020-001335,2020-04-28,2020-05-01,Standard Class,CUS-8605,Consumer,West,Nevada,Office Supplies,Paper,68.46,5,0.3,11.62,0,3,1,3
US-2022-001336,2022-10-31,2022-11-07,Standard Class,CUS-6730,Consumer,West,California,Furniture,Furnishings,164.75,3,0.5,10.25,0,3,0,3
US-2021-001337,2021-12-06,2021-12-09,First Class,CUS-4626,Corporate,Central,Texas,Furniture,Chairs,976.21,3,0.1,278.63,1,0,0,0
US-2023-001338,2023-08-18,2023-08-21,Same Day,CUS-3167,Home Office,East,Ohio,Office Supplies,Binders,24.08,1,0.5,1.22,2,1,1,1
US-2023-001339,2023-08-18,2023-08-21,Standard Class,CUS-7168,Corporate,West,Washington,Office Supplies,Fasteners,28.21,5,0.4,3.56,1,3,1,3
US-2021-001340,2021-12-15,2021-12-22,Standard Class,CUS-2676,Corporate,Central,Illinois,Office Supplies,Labels,121.7,10,0.4,6.32,1,0,1,3
US-2020-001341,2020-01-16,2020-01-21,First Class,CUS-6327,Home Office,Central,Michigan,Furniture,Chairs,1172.28,6,0.2,197.41,2,0,0,0
US-2023-001343,2023-09-04,2023-09-11,Same Day,CUS-6622,Corporate,Central,Tennessee,Furniture,Chairs,2700.19,10,0.1,299.58,1,0,0,1
US-2020-001345,2020-09-19,2020-09-24,First Class,CUS-7889,Home Office,East,Ohio,Technology,Accessories,312.3,4,0.2,37.28,2,1,2,0
US-2021-001346,2021-11-09,2021-11-14,Same Day,CUS-8736,Corporate,Central,Wisconsin,Technology,Copiers,1564.75,1,0.0,192.03,1,0,2,1
US-2021-001347,2021-02-02,2021-02-03,Same Day,CUS-6614,Corporate,South,Mississippi,Technology,Computers,1725.71,3,0.1,333.2,1,2,2,1
US-2023-001350,2023-06-12,2023-06-19,Same Day,CUS-7112,Corporate,South,Tennessee,Furniture,Chairs,240.6,1,0.1,13.06,1,2,0,1
US-2020-001351,2020-01-29,2020-02-03,First Class,CUS-6641,Home Office,East,New York,Office Supplies,Fasteners,16.82,4,0.1,1.26,2,1,1,0
US-2021-001352,2021-10-01,2021-10-04,Standard Class,CUS-5764,Home Office,West,Nevada,Technology,Phones,363.15,1,0.2,84.68,2,3,2,3
US-2022-001353,2022-07-22,2022-07-27,Same Day,CUS-1313,Corporate,South,Tennessee,Furniture,Tables,1254.07,3,0.4,149.9,1,2,0,1
US-2021-001354,2021-04-12,2021-04-15,First Class,CUS-7006,Home Office,East,Pennsylvania,Office Supplies,Labels,22.73,3,0.0,5.78,2,1,1,0
US-2023-001355,2023-12-27,2023-12-28,First Class,CUS-1790,Home Office,South,Alabama,Office Supplies,Binders,89.43,2,0.0,20.45,2,2,1,0
US-2023-001356,2023-11-13,2023-11-14,First Class,CUS-4366,Corporate,South,Louisiana,Office Supplies,Storage,719.72,8,0.0,124.91,1,2,1,0
US-2023-001357,2023-11-24,2023-11-25,First Class,CUS-7862,Home Office,Central,Indiana,Office Supplies,Labels,48.86,5,0.0,16.07,2,0,1,0
US-2020-001360,2020-01-27,2020-01-28,Same Day,CUS-2659,Home Office,West,Arizona,Technology,Phones,3808.09,9,0.0,397.45,2,3,2,1
US-2021-001361,2021-06-08,2021-06-11,Same Day,CUS-5760,Corporate,South,Alabama,Technology,Phones,942.32,3,0.0,256.63,1,2,2,1
US-2022-001362,2022-01-07,2022-01-12,First Class,CUS-6857,Consumer,South,Georgia,Technology,Computers,2224.34,3,0.3,358.02,0,2,2,0
US-2022-001364,2022-02-28,2022-03-07,Standard Class,CUS-2699,Consumer,South,Tennessee,Office Supplies,Fasteners,3.74,1,0.0,0.37,0,2,1,3
US-2022-001365,2022-05-02,2022-05-09,Same Day,CUS-8997,Home Office,South,Tennessee,Furniture,Chairs,649.28,3,0.5,57.34,2,2,0,1
US-2020-001366,2020-08-19,2020-08-26,Standard Class,CUS-6542,Consumer,South,Georgia,Office Supplies,Storage,70.89,1,0.1,12.15,0,2,1,3
US-2022-001367,2022-11-29,2022-11-30,Standard Class,CUS-1894,Corporate,South,Tennessee,Office Supplies,Fasteners,42.93,7,0.0,13.44,1,2,1,3
US-2020-001368,2020-01-24,2020-01-27,First Class,CUS-5557,Consumer,South,Tennessee,Furniture,Bookcases,516.77,4,0.1,81.1,0,2,0,0
US-2020-001369,2020-04-13,2020-04-16,First Class,CUS-2442,Consumer,South,Louisiana,Furniture,Furnishings,614.66,10,0.5,30.07,0,2,0,0
US-2020-001371,2020-01-01,2020-01-02,Second Class,CUS-6953,Home Office,Central,Wisconsin,Office Supplies,Fasteners,39.57,8,0.3,4.23,2,0,1,2
US-2020-001372,2020-04-21,2020-04-24,Same Day,CUS-2868,Home Office,South,Alabama,Office Supplies,Fasteners,28.13,6,0.5,2.7,2,2,1,1
US-2020-001373,2020-07-18,2020-07-21,Standard Class,CUS-1750,Corporate,West,Oregon,Office Supplies,Labels,41.19,6,0.0,8.78,1,3,1,3
US-2020-001374,2020-12-02,2020-12-09,Standard Class,CUS-7437,Consumer,East,Virginia,Office Supplies,Paper,94.17,4,0.0,22.34,0,1,1,3
US-2021-001375,2021-03-17,2021-03-24,Same Day,CUS-9260,Consumer,East,Ohio,Technology,Phones,2709.63,8,0.5,269.84,0,1,2,1
US-2020-001376,2020-10-02,2020-10-09,First Class,CUS-9328,Home Office,West,Arizona,Office Supplies,Art,138.74,10,0.5,6.26,2,3,1,0
US-2020-001377,2020-12-28,2020-12-31,Standard Class,CUS-5482,Corporate,East,New York,Office Supplies,Art,97.04,7,0.1,23.16,1,1,1,3
US-2022-001378,2022-03-25,2022-03-30,Second Class,CUS-4560,Consumer,Central,Indiana,Furniture,Bookcases,1414.84,9,0.3,158.09,0,0,0,2
US-2021-001379,2021-02-15,2021-02-18,Second Class,CUS-2890,Home Office,Central,Michigan,Office Supplies,Fasteners,14.76,3,0.3,2.25,2,0,1,2
US-2021-001380,2021-12-22,2021-12-29,Same Day,CUS-3381,Corporate,South,Mississippi,Technology,Phones,464.76,1,0.4,27.21,1,2,2,1
US-2020-001381,2020-04-18,2020-04-19,Standard Class,CUS-5835,Consumer,East,Ohio,Office Supplies,Storage,198.32,3,0.0,54.18,0,1,1,3
US-2021-001382,2021-02-21,2021-02-22,Second Class,CUS-4892,Consumer,Central,Tennessee,Office Supplies,Fasteners,31.11,9,0.4,2.8,0,0,1,2
US-2022-001383,2022-11-12,2022-11-17,Same Day,CUS-1212,Corporate,West,Nevada,Office Supplies,Storage,904.98,9,0.0,283.29,1,3,1,1
US-2021-001384,2021-05-29,2021-06-01,Standard Class,CUS-4170,Home Office,South,Tennessee,Office Supplies,Labels,74.95,10,0.1,18.39,2,2,1,3
US-2021-001385,2021-08-25,2021-09-01,Second Class,CUS-1665,Consumer,East,New York,Office Supplies,Labels,12.83,2,0.4,1.59,0,1,1,2
US-2022-001386,2022-05-27,2022-06-01,Standard Class,CUS-1654,Consumer,Central,Illinois,Technology,Accessories,544.64,8,0.0,92.15,0,0,2,3
US-2020-001387,2020-11-10,2020-11-15,Standard Class,CUS-9608,Home Office,West,Arizona,Furniture,Bookcases,436.38,2,0.3,22.05,2,3,0,3
US-2021-001388,2021-03-26,2021-03-29,Same Day,CUS-6724,Consumer,West,Arizona,Office Supplies,Labels,49.94,7,0.0,13.32,0,3,1,1
US-2023-001390,2023-10-01,2023-10-06,Second Class,CUS-7322,Home Office,South,Tennessee,Technology,Accessories,663.79,7,0.0,141.27,2,2,2,2
US-2021-001391,2021-06-09,2021-06-14,Same Day,CUS-6248,Corporate,West,Arizona,Furniture,Chairs,1069.6,5,0.1,136.13,1,3,0,1
US-2022-001392,2022-11-18,2022-11-19,First Class,CUS-7950,Home Office,West,Washington,Office Supplies,Binders,136.13,4,0.1,36.35,2,3,1,0
US-2020-001394,2020-05-30,2020-05-31,First Class,CUS-7357,Home Office,East,Ohio,Office Supplies,Paper,73.86,5,0.4,10.07,2,1,1,0
US-2022-001395,2022-07-12,2022-07-19,Same Day,CUS-2036,Consumer,South,Alabama,Office Supplies,Binders,209.31,9,0.0,47.28,0,2,1,1
US-2023-001396,2023-04-14,2023-04-15,First Class,CUS-5612,Home Office,West,Oregon,Furniture,Bookcases,1578.71,10,0.0,368.53,2,3,0,0
US-2022-001397,2022-06-15,2022-06-22,Second Class,CUS-9941,Corporate,South,Georgia,Office Supplies,Paper,34.51,3,0.4,4.39,1,2,1,2
US-2021-001398,2021-08-27,2021-08-30,Second Class,CUS-9800,Consumer,Central,Michigan,Technology,Phones,445.68,1,0.4,39.92,0,0,2,2
US-2021-001400,2021-01-11,2021-01-14,Second Class,CUS-2198,Consumer,Central,Illinois,Office Supplies,Labels,7.8,1,0.5,0.22,0,0,1,2
US-2021-001401,2021-08-18,2021-08-19,Same Day,CUS-2639,Consumer,Central,Texas,Furniture,Bookcases,440.55,3,0.1,84.63,0,0,0,1
US-2021-001402,2021-08-06,2021-08-07,Same Day,CUS-6971,Corporate,East,Ohio,Furniture,Bookcases,1381.75,10,0.0,374.36,1,1,0,1
US-2023-001404,2023-10-23,2023-10-28,Standard Class,CUS-3879,Corporate,South,Louisiana,Furniture,Furnishings,582.32,9,0.0,48.9,1,2,0,3
US-2023-001405,2023-08-15,2023-08-16,Second Class,CUS-9309,Home Office,Central,Illinois,Furniture,Chairs,567.12,2,0.0,171.08,2,0,0,2
US-2023-001406,2023-07-17,2023-07-18,First Class,CUS-3435,Consumer,South,Mississippi,Office Supplies,Storage,481.87,9,0.5,47.16,0,2,1,0
US-2022-001408,2022-01-15,2022-01-16,Second Class,CUS-3935,Home Office,East,Florida,Office Supplies,Paper,111.94,8,0.0,19.0,2,1,1,2
US-2023-001409,2023-03-05,2023-03-08,Second Class,CUS-7052,Consumer,South,Alabama,Furniture,Tables,821.9,2,0.2,83.16,0,2,0,2
US-2021-001410,2021-04-24,2021-04-25,Same Day,CUS-6309,Corporate,East,Florida,Furniture,Furnishings,70.63,1,0.0,3.63,1,1,0,1
US-2020-001411,2020-07-30,2020-08-04,Second Class,CUS-9465,Home Office,Central,Wisconsin,Furniture,Furnishings,302.42,6,0.0,51.25,2,0,0,2
US-2021-001412,2021-05-30,2021-06-06,Standard Class,CUS-9222,Corporate,East,Florida,Furniture,Furnishings,487.18,8,0.0,158.8,1,1,0,3
US-2020-001413,2020-10-11,2020-10-18,Standard Class,CUS-6934,Consumer,East,Pennsylvania,Technology,Computers,2477.74,3,0.0,381.78,0,1,2,3
US-2023-001414,2023-05-17,2023-05-18,First Class,CUS-3641,Corporate,East,Virginia,Furniture,Furnishings,525.6,8,0.1,80.8,1,1,0,0
US-2023-001415,2023-08-18,2023-08-25,Second Class,CUS-9399,Consumer,West,Washington,Office Supplies,Labels,20.29,3,0.0,3.77,0,3,1,2
US-2020-001416,2020-03-21,2020-03-24,Second Class,CUS-5644,Corporate,West,Washington,Office Supplies,Art,102.76,10,0.0,10.58,1,3,1,2
